age,income,account_age_months,monthly_activity_score,support_tickets,num_logins,feature_usage_score,region,subscription_type,target,prediction,prediction_proba
49,20165.93,49,17.55,1,52,95.18,South,Standard,1,0,0.4355
63,58934.85,110,2.02,1,33,13.17,South,Standard,0,0,0.1709
51,72623.67,84,97.11,0,14,44.4,South,Basic,1,1,0.7153
34,28119.11,30,19.43,0,7,26.79,Central,Premium,1,0,0.1445
62,50626.91,62,43.26,0,37,7.02,West,Standard,0,0,0.2506
24,67900.76,68,57.06,3,43,67.77,South,Standard,1,1,0.7998
24,82892.51,15,67.91,3,42,12.21,East,Standard,0,1,0.5392
21,51958.18,98,25.94,2,11,23.16,West,Basic,0,0,0.1974
45,57572.57,37,64.42,1,26,45.09,Central,Basic,0,0,0.4978
34,30397.24,19,28.65,1,19,41.47,East,Standard,0,0,0.1927
32,83776.53,56,51.91,2,38,52.77,South,Premium,1,1,0.5312
21,58490.86,95,91.45,0,17,44.3,Central,Basic,1,1,0.689
28,57507.31,37,58.95,0,13,29.13,South,Basic,0,0,0.3896
30,62557.67,62,48.8,3,26,17.75,West,Basic,0,0,0.3061
49,50221.36,59,16.77,1,11,37.35,Central,Basic,0,0,0.14
44,64334.32,86,47.08,6,23,92.24,North,Standard,1,1,0.6704
22,34325.3,43,45.13,0,11,14.58,East,Basic,0,0,0.1929
42,66209.63,62,19.46,3,26,90.93,East,Premium,1,1,0.5138
56,84645.99,46,86.54,0,21,32.72,Central,Premium,1,1,0.6098
29,96475.57,20,43.6,3,3,38.33,Central,Standard,0,0,0.2434
55,55326.31,94,32.86,2,0,77.72,West,Standard,1,0,0.4377
51,43888.61,13,41.19,4,57,80.03,West,Standard,0,1,0.6152
69,72303.97,21,58.15,2,17,89.79,Central,Standard,1,1,0.6828
39,46958.37,3,75.55,2,29,65.82,Central,Standard,1,1,0.6982
45,72810.44,26,76.08,1,3,63.21,North,Standard,1,1,0.657
41,52289.47,10,76.75,3,34,23.0,West,Premium,0,1,0.5272
42,21255.53,36,34.77,4,25,67.13,East,Basic,0,0,0.397
62,41463.42,21,8.83,5,49,6.46,Central,Basic,0,0,0.1425
30,84337.47,7,28.25,2,37,71.97,Central,Basic,1,0,0.4598
54,49422.33,35,91.11,2,43,42.46,East,Standard,1,1,0.7167
64,42512.03,37,46.28,1,39,39.34,South,Basic,1,0,0.4426
40,37895.87,73,70.94,1,36,72.94,East,Premium,1,1,0.8364
31,22484.37,11,13.43,1,23,53.08,South,Premium,0,0,0.2317
40,83531.86,97,98.38,2,22,57.32,West,Basic,1,1,0.7936
34,67239.85,74,7.55,2,7,52.59,Central,Basic,0,0,0.2452
23,22842.1,45,34.72,1,5,11.13,West,Standard,0,0,0.1996
58,61057.67,22,5.1,0,44,83.92,Central,Standard,0,0,0.3701
21,79995.15,5,51.51,2,52,78.59,West,Standard,1,1,0.6858
31,19031.72,62,38.82,5,47,43.74,South,Standard,1,0,0.3622
33,53878.89,79,4.05,3,38,62.4,North,Basic,1,0,0.3917
50,44845.33,119,35.15,2,4,13.19,Central,Premium,0,0,0.2012
39,30721.17,52,84.01,3,20,14.94,South,Basic,1,1,0.5949
45,39510.77,65,4.11,3,56,44.34,North,Standard,0,0,0.2234
54,46017.85,47,35.47,1,37,53.12,East,Premium,0,0,0.4185
51,41831.8,41,7.69,2,14,80.26,Central,Basic,0,0,0.2875
54,32246.25,4,48.86,1,23,66.35,South,Standard,1,0,0.485
21,49363.95,87,5.58,3,20,3.21,West,Standard,0,0,0.1762
63,50661.7,35,84.3,1,13,94.4,North,Standard,1,1,0.8029
57,71561.32,75,5.13,1,33,49.98,South,Basic,0,0,0.2727
24,77768.31,54,89.93,3,37,54.86,North,Standard,1,1,0.7051
62,75682.2,34,5.8,3,11,37.59,South,Standard,0,0,0.1511
20,24878.22,22,97.39,2,57,2.03,West,Standard,1,1,0.6249
58,39621.17,22,47.12,1,59,63.01,East,Standard,1,1,0.6194
29,45188.58,100,35.4,1,22,85.69,Central,Premium,0,1,0.666
56,75199.11,70,40.3,2,5,36.48,Central,Basic,0,0,0.1977
35,77547.48,2,8.57,7,46,74.27,Central,Basic,0,0,0.3544
35,32081.99,72,48.11,5,32,49.65,North,Premium,1,0,0.3625
36,44600.5,3,58.27,4,55,21.09,Central,Premium,1,1,0.5729
35,83135.62,80,45.96,1,9,55.59,Central,Basic,0,1,0.5005
28,58183.18,81,11.26,1,15,96.14,South,Basic,1,1,0.5158
56,55645.08,111,13.62,1,49,30.09,East,Standard,0,0,0.3047
52,40303.93,117,45.87,0,6,60.85,South,Basic,0,1,0.6391
56,44899.66,70,12.21,3,39,84.4,East,Basic,0,0,0.4816
43,53776.23,12,80.85,1,15,13.68,East,Premium,0,1,0.5103
34,45873.94,57,8.97,4,48,86.04,East,Premium,0,0,0.4904
42,51754.35,2,46.96,1,34,97.74,West,Basic,1,1,0.6531
49,44905.61,77,84.88,1,34,36.24,Central,Premium,1,1,0.7815
25,41116.47,101,4.26,2,15,96.39,South,Premium,1,1,0.5557
45,43689.77,97,88.83,3,31,22.79,Central,Standard,1,1,0.7146
49,20658.76,90,61.8,3,58,16.11,South,Premium,0,1,0.7456
34,57364.24,105,64.51,2,38,8.19,West,Premium,1,1,0.6085
42,54463.36,90,69.34,2,14,94.0,Central,Basic,1,1,0.8146
66,77101.21,40,39.08,1,8,80.65,East,Basic,1,1,0.5172
40,40709.06,24,22.63,0,25,83.53,West,Basic,0,1,0.5332
51,67567.64,57,58.49,0,4,39.48,Central,Premium,1,0,0.3707
53,23790.04,93,37.47,0,3,4.86,West,Basic,0,0,0.2608
65,45307.42,19,45.13,1,38,89.83,Central,Standard,1,1,0.6829
31,30968.24,61,73.57,1,18,17.83,West,Basic,1,1,0.5372
41,22896.97,46,96.34,4,38,33.62,East,Standard,1,1,0.6533
40,69066.26,75,39.32,1,51,85.96,South,Basic,1,1,0.8182
41,86818.1,102,96.09,2,46,97.66,Central,Basic,1,1,0.8873
23,84001.74,95,93.28,4,25,70.46,Central,Standard,0,1,0.8055
21,43063.42,33,51.69,0,16,91.42,North,Premium,0,1,0.6657
24,59437.05,56,77.89,1,11,0.14,North,Basic,1,0,0.4756
38,47747.94,4,68.67,0,49,74.55,Central,Standard,1,1,0.6966
61,47273.91,118,7.15,1,40,52.65,North,Basic,1,0,0.382
67,83378.36,115,90.08,5,8,4.67,West,Basic,1,1,0.5975
58,15000.0,92,18.56,2,10,16.27,West,Standard,0,0,0.1925
41,83247.61,94,36.12,0,38,16.15,South,Basic,0,0,0.303
50,59728.36,94,14.28,0,46,32.66,East,Premium,0,0,0.2836
68,26011.61,54,51.83,1,28,21.82,Central,Standard,0,0,0.3748
44,25207.25,106,84.6,2,7,9.11,South,Basic,0,1,0.6667
18,89892.78,32,25.17,0,46,45.7,West,Basic,0,0,0.3705
25,68222.05,8,29.81,5,15,61.4,South,Standard,0,0,0.3145
35,40542.3,67,1.46,1,9,41.23,West,Premium,0,0,0.1735
38,64778.54,89,59.1,1,7,97.64,Central,Basic,0,1,0.7654
23,32381.99,94,87.59,1,34,98.61,West,Basic,1,1,0.8951
64,27512.57,116,20.39,1,10,76.86,West,Standard,0,1,0.5028
52,87044.23,89,31.65,5,40,8.36,South,Standard,0,0,0.278
35,54974.64,87,54.26,0,12,9.48,Central,Premium,0,0,0.3745
69,15000.0,28,28.43,2,55,71.46,East,Standard,1,0,0.4997
33,39310.08,26,41.83,0,5,44.03,East,Basic,0,0,0.2426
63,35098.3,101,82.26,0,0,93.04,North,Premium,1,1,0.8157
64,52422.02,109,77.15,1,37,92.88,East,Basic,1,1,0.914
34,22347.95,65,61.31,0,58,34.82,East,Standard,1,1,0.6275
30,40861.9,64,53.22,2,45,61.56,South,Premium,1,1,0.7488
23,42451.14,7,13.64,0,56,0.86,North,Basic,0,0,0.2629
53,67200.46,53,95.54,2,43,54.61,East,Basic,1,1,0.8355
34,39565.78,24,10.28,2,35,61.6,North,Basic,0,0,0.2917
25,48644.2,93,36.44,2,38,70.73,North,Basic,1,1,0.6341
62,52167.58,47,86.64,2,44,7.6,Central,Basic,1,1,0.6083
41,26056.53,45,98.97,1,31,13.3,South,Basic,1,1,0.5786
52,62469.87,87,85.49,4,44,25.31,South,Standard,1,1,0.7643
29,40408.74,31,88.39,2,10,87.2,North,Basic,1,1,0.8327
39,21872.39,63,36.51,4,0,90.89,Central,Basic,1,1,0.593
42,29571.58,25,7.88,0,58,93.29,West,Basic,1,0,0.4339
39,75947.03,44,39.02,4,23,0.29,East,Basic,0,0,0.1417
40,51912.53,107,59.29,5,25,77.74,West,Basic,1,1,0.7366
38,80865.19,37,61.49,3,56,95.69,East,Standard,1,1,0.8162
61,70740.33,23,35.49,1,32,92.69,West,Basic,0,1,0.6052
39,61485.18,104,27.34,0,4,35.07,East,Standard,0,0,0.2866
20,58309.79,79,42.81,2,1,46.89,North,Basic,0,0,0.2786
43,28137.49,17,56.87,2,14,34.13,North,Basic,0,0,0.3865
28,42767.97,75,54.47,3,43,13.78,West,Standard,1,1,0.5474
32,55003.73,114,43.88,4,37,34.17,South,Standard,1,0,0.3368
22,69150.85,85,26.73,2,20,26.96,North,Premium,0,0,0.1964
43,63669.46,103,87.79,4,24,77.66,South,Premium,1,1,0.8926
19,57906.36,27,37.16,2,9,40.94,West,Basic,0,0,0.2093
51,51510.31,77,4.32,0,28,20.05,North,Standard,0,0,0.1805
63,34525.38,16,3.22,2,9,94.03,Central,Basic,0,0,0.3253
59,54405.17,38,45.39,4,59,12.92,North,Premium,0,0,0.35
43,68604.31,10,54.43,2,53,75.63,East,Standard,1,1,0.7234
48,81667.75,24,36.21,3,5,77.22,Central,Basic,0,0,0.4249
47,54897.91,50,39.99,2,5,96.73,West,Standard,1,1,0.568
50,60689.51,86,19.53,2,25,80.45,East,Basic,0,1,0.5219
68,60658.92,47,18.25,4,21,54.32,North,Standard,0,0,0.2352
65,27330.75,88,86.48,4,52,51.06,North,Basic,1,1,0.8108
62,62862.29,85,65.14,3,11,94.44,Central,Standard,1,1,0.7319
33,57005.13,51,6.22,2,58,38.87,East,Basic,0,0,0.2205
28,66918.63,24,96.37,2,22,18.36,East,Standard,1,1,0.5169
69,62124.33,103,68.37,3,38,42.17,East,Standard,0,1,0.6887
55,86330.18,35,98.78,5,48,63.97,West,Basic,1,1,0.8499
48,72177.9,12,99.95,1,56,13.37,South,Standard,1,1,0.698
65,78270.52,52,63.69,3,52,84.46,East,Basic,1,1,0.8797
43,34739.41,90,49.6,1,10,43.78,North,Basic,0,0,0.3499
57,64065.09,51,6.06,3,19,60.82,North,Standard,0,0,0.2441
29,53877.31,14,9.97,2,37,53.19,Central,Basic,0,0,0.2344
33,91229.94,17,77.87,2,31,90.5,West,Premium,1,1,0.8148
43,56958.27,78,25.7,4,3,78.32,West,Basic,0,0,0.4788
57,44074.82,94,84.22,1,14,10.74,North,Premium,1,1,0.6899
38,66349.77,20,86.17,1,44,40.55,West,Basic,1,1,0.7247
52,73722.05,51,93.75,5,7,63.59,East,Standard,1,1,0.7013
43,79091.89,25,16.06,0,25,67.09,South,Basic,0,0,0.3525
52,77589.47,1,26.73,3,4,80.33,Central,Premium,1,0,0.3113
28,39141.37,4,39.51,3,9,71.03,East,Standard,1,0,0.3723
24,56367.01,6,94.47,2,3,79.01,South,Basic,1,1,0.7654
47,55986.5,96,90.85,1,31,87.88,Central,Basic,1,1,0.906
62,63867.96,45,3.09,3,1,74.6,South,Premium,0,0,0.2836
52,75353.73,69,18.82,2,29,76.07,East,Standard,0,1,0.5297
52,20486.51,82,6.86,2,54,33.71,North,Basic,1,0,0.2094
31,49301.75,104,88.38,4,0,96.36,South,Standard,1,1,0.8038
54,30943.94,56,77.6,3,59,2.9,Central,Basic,0,1,0.5677
55,70740.62,88,79.63,2,12,18.39,North,Standard,0,1,0.6357
66,51116.41,29,62.13,1,20,36.55,South,Standard,0,0,0.435
52,50357.41,51,48.82,3,36,29.59,South,Standard,0,0,0.3549
37,31834.28,33,24.89,0,47,36.42,North,Standard,0,0,0.2667
66,51521.07,110,94.19,3,42,78.79,West,Standard,1,1,0.8861
37,86126.15,86,13.23,4,57,10.05,Central,Premium,0,0,0.2609
46,36316.92,7,50.04,2,23,24.64,Central,Premium,0,0,0.2934
26,51183.17,40,24.48,3,58,40.14,East,Premium,0,0,0.3217
25,48749.15,78,5.02,4,38,64.74,East,Basic,0,0,0.4141
25,47824.68,72,48.79,1,36,7.75,East,Standard,0,0,0.3015
44,61766.93,114,16.16,5,10,11.69,Central,Basic,0,0,0.1287
37,33182.07,111,75.66,2,59,21.4,West,Standard,1,1,0.828
56,37788.6,103,76.44,1,33,12.27,South,Premium,1,1,0.7253
30,54700.44,39,94.25,1,50,8.48,North,Basic,1,1,0.6484
57,58866.41,19,23.71,0,26,16.32,Central,Premium,0,0,0.1669
34,28367.64,23,72.26,3,6,34.35,Central,Standard,0,0,0.3771
69,75091.86,95,75.0,1,19,82.17,South,Premium,1,1,0.8819
21,25877.76,67,40.82,4,2,22.79,East,Standard,0,0,0.2355
64,60643.75,21,97.2,0,50,23.45,North,Basic,1,1,0.7369
57,53254.88,36,45.59,1,50,11.0,East,Basic,1,0,0.3192
55,51828.6,49,76.08,3,47,72.27,South,Standard,1,1,0.8496
57,66015.75,66,1.78,4,32,36.88,West,Standard,0,0,0.1823
41,59461.82,96,35.51,2,8,77.2,West,Basic,0,1,0.615
32,63409.05,39,32.98,1,35,45.23,Central,Standard,0,0,0.2465
63,75002.59,78,22.42,1,37,68.33,East,Basic,0,1,0.597
52,86947.46,103,10.56,2,45,72.12,North,Basic,0,0,0.4267
65,90414.11,70,83.64,1,33,86.05,West,Basic,1,1,0.8655
46,87682.82,40,24.38,3,36,37.13,South,Standard,0,0,0.2173
54,36656.89,24,81.91,0,30,48.25,East,Basic,0,1,0.6912
38,44492.22,39,62.69,1,17,16.92,Central,Premium,0,0,0.3811
48,41082.77,117,5.28,2,15,80.72,South,Standard,1,0,0.4164
47,88965.81,74,77.47,0,2,57.96,South,Basic,1,1,0.7842
62,15000.0,33,12.29,2,51,55.71,South,Standard,1,0,0.2701
54,81760.54,31,22.6,2,35,59.82,South,Standard,0,0,0.3591
46,69077.62,64,8.32,0,11,94.97,North,Basic,1,0,0.4521
45,75448.97,95,79.76,1,12,64.13,East,Basic,1,1,0.8652
63,35475.07,2,33.22,0,45,73.69,North,Basic,1,1,0.5467
44,92292.5,80,66.79,2,54,46.06,South,Standard,1,1,0.6835
34,64478.68,112,80.29,3,40,92.47,South,Standard,1,1,0.8985
27,79204.87,37,15.07,1,1,79.07,West,Standard,1,0,0.3486
66,36205.95,26,34.87,0,29,33.14,South,Premium,0,0,0.2458
32,16901.28,112,62.28,0,5,85.08,South,Basic,1,1,0.7882
45,76104.38,57,36.23,0,9,63.06,East,Standard,1,1,0.5148
32,56131.6,6,75.73,2,29,66.02,North,Basic,1,1,0.7498
63,70983.58,44,75.09,2,52,16.86,Central,Premium,1,1,0.6354
60,56705.68,48,31.21,2,44,65.2,West,Standard,0,1,0.5164
59,91151.81,92,71.89,3,47,64.34,West,Premium,1,1,0.8487
62,27311.54,117,54.35,3,27,27.0,North,Standard,0,0,0.4502
45,44322.9,54,29.04,2,9,8.52,South,Basic,0,0,0.1714
65,59416.17,66,78.94,3,37,17.87,South,Basic,0,1,0.6467
49,64803.63,44,46.66,1,53,80.02,East,Premium,1,1,0.7352
54,70491.61,41,90.6,3,20,11.65,West,Basic,0,0,0.4621
18,47037.16,59,56.16,4,32,63.1,South,Basic,0,1,0.719
45,52789.29,115,15.66,1,12,34.25,East,Standard,0,0,0.2345
31,88095.09,116,4.02,4,30,0.86,South,Premium,0,0,0.2378
40,53444.55,63,26.49,3,34,79.43,North,Standard,1,1,0.5391
21,97712.52,5,7.91,2,37,15.95,West,Basic,0,0,0.1918
45,94797.1,102,51.49,1,3,71.92,Central,Premium,1,1,0.6096
44,96400.53,111,6.77,2,11,28.94,West,Basic,0,0,0.2144
43,55531.07,56,52.67,1,23,40.16,West,Standard,1,0,0.3684
64,67183.5,48,75.72,0,25,4.38,Central,Standard,1,0,0.4915
25,84341.43,113,28.9,3,52,28.18,North,Standard,1,0,0.3432
21,59776.59,46,84.94,2,16,12.94,South,Standard,1,0,0.4738
27,49492.2,61,85.24,0,2,73.58,South,Basic,1,1,0.8319
32,97969.66,25,68.78,0,36,35.54,North,Standard,1,1,0.5501
47,55050.05,110,26.46,0,31,73.81,East,Basic,0,1,0.6463
59,41448.15,45,90.5,2,41,44.09,Central,Premium,1,1,0.6664
20,63338.59,57,96.23,6,24,23.35,North,Premium,1,1,0.6195
61,48226.17,99,16.97,3,57,35.82,East,Basic,0,0,0.36
26,59199.45,119,56.24,1,59,16.69,South,Standard,1,1,0.6852
47,45179.41,48,36.15,1,49,73.36,South,Standard,1,1,0.648
37,51790.73,79,86.9,1,42,2.24,East,Standard,1,1,0.6577
23,60121.6,5,23.92,3,11,50.03,West,Premium,0,0,0.197
43,51251.26,76,72.92,1,35,91.59,Central,Standard,1,1,0.8529
21,102035.44,10,71.98,2,42,22.46,Central,Premium,0,1,0.5265
59,32764.43,60,95.88,2,15,25.39,East,Standard,1,1,0.6661
40,72257.52,118,12.02,3,19,87.0,South,Standard,1,1,0.5036
47,45701.48,39,64.81,1,38,33.19,East,Premium,1,1,0.5822
48,47181.54,100,69.76,1,43,66.58,East,Standard,1,1,0.8857
37,72582.77,60,50.59,1,36,93.57,West,Basic,0,1,0.7163
37,41294.99,44,95.44,1,2,4.51,South,Standard,1,0,0.4708
28,56478.66,32,13.69,0,5,44.44,North,Standard,0,0,0.1462
28,69788.19,28,43.96,2,56,18.96,East,Basic,0,0,0.2924
29,50381.79,66,36.01,4,2,22.79,Central,Basic,0,0,0.1349
19,54194.94,76,6.85,0,5,57.59,East,Basic,0,0,0.3413
42,52450.74,63,77.42,0,59,1.53,North,Basic,1,1,0.6768
21,53879.71,14,29.71,1,4,82.31,East,Premium,1,0,0.4967
52,67372.6,84,85.4,3,39,91.95,East,Premium,1,1,0.8999
38,66772.71,27,61.64,1,11,35.08,South,Basic,1,0,0.417
47,36980.6,109,85.36,1,16,77.99,Central,Premium,1,1,0.8956
38,39073.47,51,77.42,1,45,21.09,Central,Premium,1,1,0.6502
27,70606.86,47,94.79,1,8,47.19,West,Standard,1,1,0.5929
24,82400.87,84,45.31,2,12,3.83,South,Premium,0,0,0.2482
25,37450.91,46,60.26,3,42,27.63,East,Premium,1,1,0.5769
57,90340.49,7,56.37,3,57,32.57,South,Standard,0,1,0.5436
30,89793.95,109,67.23,1,55,89.76,North,Basic,1,1,0.8822
46,54428.96,8,74.93,2,53,91.62,East,Basic,1,1,0.8583
43,40373.51,53,75.1,2,34,38.73,North,Standard,1,1,0.6288
50,87465.26,84,37.33,1,9,39.34,South,Standard,0,0,0.2884
40,61510.92,63,74.88,2,17,43.63,North,Basic,0,1,0.5992
22,21368.46,89,23.45,1,43,32.99,West,Basic,1,0,0.3332
63,83144.6,4,51.35,6,7,28.12,West,Basic,0,0,0.2717
49,46538.79,38,37.8,1,39,62.59,Central,Premium,1,1,0.5148
36,22601.16,54,73.59,2,8,4.73,West,Premium,1,0,0.4389
54,58563.48,95,6.08,2,2,36.63,South,Basic,0,0,0.2054
36,32644.42,86,0.61,1,11,28.48,Central,Standard,0,0,0.1377
26,84796.05,71,11.43,3,20,16.56,East,Basic,0,0,0.1229
19,65411.06,8,67.21,1,31,26.14,Central,Basic,1,1,0.5306
65,29179.21,37,45.75,4,31,44.91,Central,Basic,0,0,0.301
25,60723.9,57,83.94,3,32,10.71,East,Standard,1,1,0.6195
22,74804.77,60,58.12,1,57,17.19,South,Basic,1,1,0.6438
40,18931.93,29,3.33,2,53,73.1,South,Premium,1,0,0.342
42,48258.85,16,26.51,4,12,8.64,West,Standard,0,0,0.0956
62,34826.72,66,42.58,2,43,69.43,South,Basic,0,1,0.6344
35,35391.85,26,72.4,1,15,42.16,West,Basic,1,1,0.5122
19,15000.0,109,67.1,2,10,53.59,East,Standard,0,1,0.6601
60,56454.49,55,19.76,0,27,38.27,South,Standard,0,0,0.2172
39,71560.21,34,88.26,0,12,35.67,West,Standard,0,1,0.577
31,83475.08,65,55.34,5,58,95.85,Central,Basic,1,1,0.801
65,62488.82,66,51.63,2,5,62.7,North,Premium,1,1,0.607
65,74930.49,36,68.15,3,29,24.77,Central,Basic,0,1,0.5178
55,83788.91,117,81.75,2,54,43.35,North,Standard,1,1,0.7933
27,48317.27,67,72.72,0,0,72.77,Central,Premium,1,1,0.6939
32,76696.55,32,79.15,2,2,47.4,South,Standard,1,0,0.455
56,57898.16,65,46.44,2,2,63.22,East,Basic,0,1,0.5682
56,56027.71,19,68.64,2,15,70.41,North,Standard,1,1,0.6502
68,103744.85,56,35.91,1,41,8.55,Central,Basic,0,0,0.287
53,56401.77,30,58.84,2,56,36.71,South,Basic,0,1,0.6247
45,25706.06,20,72.97,1,22,60.42,West,Basic,1,1,0.7288
47,37589.66,63,32.3,1,33,89.15,Central,Premium,1,1,0.674
61,56823.77,117,11.65,3,50,76.69,Central,Basic,1,1,0.5
23,68574.85,78,32.21,0,59,3.1,West,Basic,1,0,0.4408
61,41983.35,65,32.14,4,39,58.78,North,Standard,0,0,0.3998
53,64999.33,96,47.14,0,1,93.65,East,Basic,0,1,0.673
28,15000.0,24,84.91,2,58,57.25,South,Premium,1,1,0.8113
49,37614.95,39,97.22,5,42,16.16,South,Basic,0,1,0.6756
18,29464.54,76,66.19,2,35,38.47,West,Basic,1,1,0.6013
50,60773.08,86,50.08,2,8,87.25,Central,Premium,1,1,0.6948
57,105807.82,118,64.09,0,25,7.68,East,Standard,0,1,0.5597
68,76864.74,15,61.92,3,10,30.64,East,Premium,0,0,0.4203
20,24112.45,17,91.47,1,41,33.56,East,Standard,1,1,0.6631
54,80691.81,2,59.11,2,1,31.81,Central,Standard,0,0,0.2939
23,50751.42,6,63.45,0,26,85.54,West,Premium,1,1,0.7078
49,25581.82,21,7.34,4,38,23.19,East,Premium,0,0,0.1364
26,45203.16,117,50.23,3,54,59.21,Central,Basic,1,1,0.7463
30,94017.04,38,20.46,1,46,6.14,North,Basic,0,0,0.2111
37,40453.58,96,22.83,4,38,95.06,North,Basic,1,1,0.5838
54,15000.0,33,22.65,2,1,31.88,East,Basic,0,0,0.165
40,54467.9,11,12.54,3,47,82.85,South,Basic,0,0,0.4958
28,24594.68,9,0.59,1,15,14.75,North,Standard,0,0,0.1379
45,76647.08,48,49.86,3,15,49.78,South,Basic,0,0,0.3292
45,56934.88,116,57.26,0,47,38.52,North,Premium,1,1,0.7052
43,80848.59,58,47.69,2,43,74.71,Central,Basic,1,1,0.6912
46,61001.14,60,34.03,1,16,41.38,Central,Basic,1,0,0.1879
62,16553.72,59,27.64,1,3,35.1,South,Standard,0,0,0.1861
21,44757.09,101,51.63,1,0,22.64,North,Premium,0,0,0.3591
32,49079.08,117,55.8,3,55,1.7,South,Basic,1,1,0.6042
46,57188.15,117,21.15,2,32,77.5,Central,Basic,1,1,0.5347
61,73394.97,9,59.99,2,22,54.79,Central,Basic,0,1,0.5547
41,54188.99,6,14.64,0,40,58.04,East,Standard,0,0,0.266
38,45132.19,113,45.12,3,27,46.84,West,Basic,1,0,0.3661
19,42667.33,106,55.68,0,22,10.51,Central,Standard,0,0,0.4715
58,82213.52,82,50.41,4,35,58.06,Central,Basic,0,1,0.631
29,63303.53,59,63.63,2,9,97.26,West,Standard,1,1,0.7078
67,67663.37,4,36.3,2,18,93.43,North,Basic,0,1,0.544
59,20670.34,58,5.06,4,33,42.99,West,Standard,0,0,0.1482
45,40515.07,117,19.57,0,6,81.13,North,Premium,1,0,0.4932
49,77160.86,91,75.04,5,35,23.77,East,Basic,1,1,0.6525
42,29986.08,40,16.84,1,49,46.49,South,Basic,0,0,0.2702
49,50733.4,83,34.4,2,34,55.92,South,Premium,1,1,0.5223
62,67438.92,84,34.6,1,48,88.71,North,Basic,1,1,0.7501
47,38645.69,13,38.76,3,16,30.09,Central,Standard,0,0,0.1476
22,64821.32,95,10.86,4,19,63.13,North,Premium,0,0,0.3642
32,57393.19,50,96.55,3,35,61.62,East,Basic,1,1,0.8189
25,86983.13,26,20.25,3,24,46.74,West,Basic,0,0,0.2011
52,35922.22,79,64.1,2,49,60.72,Central,Standard,1,1,0.8006
38,47335.7,105,44.94,0,58,43.6,South,Basic,1,1,0.5755
62,57242.1,98,12.94,1,21,16.23,East,Basic,0,0,0.1585
23,67892.56,12,38.29,1,51,67.38,East,Basic,1,1,0.5846
32,41622.48,112,49.3,0,23,64.37,North,Standard,1,1,0.6968
46,79455.97,9,88.39,3,4,7.59,South,Standard,0,0,0.3953
63,41536.3,116,38.26,3,36,48.87,East,Basic,1,0,0.3264
25,77892.13,20,42.7,0,7,29.48,Central,Basic,0,0,0.2124
56,62228.84,26,80.57,1,40,49.05,East,Basic,1,1,0.7191
38,34281.78,75,85.94,2,40,22.39,East,Standard,0,1,0.7289
69,49485.96,60,35.18,8,46,74.64,South,Basic,0,1,0.6408
36,27112.89,19,27.86,3,25,28.49,Central,Standard,0,0,0.1461
40,91669.69,22,9.95,8,56,95.89,West,Premium,0,0,0.4516
36,48695.94,88,4.98,3,6,83.75,Central,Basic,0,0,0.3487
18,66856.24,40,62.76,5,34,17.94,North,Standard,1,0,0.4713
63,24754.04,29,87.32,2,9,50.02,North,Premium,1,1,0.656
20,15000.0,16,41.94,2,4,23.22,West,Premium,0,0,0.2385
67,53237.52,78,27.17,0,32,6.86,West,Standard,1,0,0.2235
34,54929.89,8,0.59,2,12,24.81,Central,Basic,0,0,0.1033
44,56398.59,76,32.54,1,55,48.56,Central,Basic,1,0,0.4779
33,65409.76,83,69.94,5,24,16.83,West,Premium,0,1,0.5571
35,78814.92,98,99.14,4,41,5.14,East,Premium,0,1,0.7011
25,18476.28,77,64.87,2,21,22.67,West,Premium,0,0,0.497
41,89469.31,13,29.07,1,45,60.13,Central,Premium,1,0,0.4288
24,20816.73,80,23.04,4,9,87.01,South,Premium,0,1,0.5311
37,53612.43,64,36.52,2,7,15.25,Central,Basic,0,0,0.1648
27,58404.04,41,64.66,1,10,96.83,Central,Premium,1,1,0.737
55,34687.43,102,18.61,0,54,49.88,North,Basic,0,0,0.3701
31,19838.9,65,81.93,2,26,6.84,North,Standard,1,1,0.594
44,17520.6,89,23.62,1,34,88.72,South,Standard,1,1,0.6541
47,55597.34,75,87.25,4,54,58.97,North,Basic,1,1,0.8815
49,81886.36,65,88.12,1,56,59.22,East,Premium,1,1,0.8881
32,94817.89,75,30.68,4,52,22.47,West,Premium,0,0,0.327
23,82171.66,91,68.68,3,16,78.56,East,Standard,1,1,0.7753
42,23738.21,70,85.53,1,52,88.88,Central,Basic,1,1,0.8933
46,56795.7,45,47.13,3,12,59.51,East,Basic,0,0,0.4235
38,40695.03,75,58.36,4,20,68.52,East,Standard,1,1,0.6543
60,54201.16,37,15.47,2,55,20.5,West,Premium,1,0,0.2091
60,67602.98,116,15.37,1,9,63.46,South,Basic,1,0,0.4583
34,52081.25,65,64.77,0,24,94.88,South,Premium,1,1,0.8211
68,50138.44,89,78.26,3,18,64.55,East,Basic,1,1,0.8407
48,57084.56,30,81.19,1,23,21.0,South,Basic,1,1,0.5712
49,17171.52,89,7.91,2,57,99.2,South,Standard,1,1,0.5423
36,66904.56,3,91.42,5,38,48.57,East,Standard,1,1,0.6543
24,30260.02,66,87.62,3,38,0.06,East,Basic,1,1,0.619
36,43173.97,62,62.9,1,55,32.31,North,Standard,1,1,0.6628
69,41047.67,15,7.68,3,38,89.84,South,Basic,0,0,0.3921
51,20576.48,85,15.07,4,48,11.48,South,Basic,0,0,0.2785
18,35380.26,74,67.99,2,38,98.92,East,Standard,1,1,0.8288
